Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats,zscore
2819,Maruti Vitara Brezza VDi,8.1,30000.0,Diesel,Manual,1,2019.0,1956.0,8.0,-0.1813407527846279
2820,Chevrolet Beat LT,1.75,60000.0,Petrol,Manual,1,2011.0,2498.0,5.0,-0.5032033196294536
2821,Maruti Ignis Sigma,5.0,10000.0,Petrol,Manual,1,2021.0,1196.0,5.0,-0.3384705098269838
2822,MG Hector Sharp Diesel MT BSIV,15.7,30000.0,Diesel,Manual,1,2020.0,796.0,5.0,0.2038805870611478
2823,MG Hector Sharp Diesel MT BSIV,15.0,32000.0,Diesel,Manual,1,2020.0,1498.0,5.0,0.16839967418061585
2824,Mahindra Thar 4X4,6.9,10000.0,Diesel,Manual,2,2014.0,1498.0,5.0,-0.24216517486553985
2825,Maruti Eeco 7 Seater STD 2020-2022,4.2,110000.0,Petrol,Manual,1,2020.0,936.0,5.0,-0.37902012454759176
2826,Maruti Omni E MPI STD BSIV,1.2,120000.0,Petrol,Manual,1,2013.0,1396.0,5.0,-0.5310811797498717
2827,Maruti Omni E 8 Str STD,1.0,80000.0,Petrol,Manual,2,2007.0,1120.0,4.0,-0.5412185834300236
2828,Ford Ecosport 1.5 Diesel Titanium BSIV,6.5,53000.0,Diesel,Manual,1,2018.0,1197.0,6.0,-0.26243998222584386
2829,Volkswagen Polo 1.5 TDI Trendline,2.5,80000.0,Diesel,Manual,3,2014.0,1199.0,5.0,-0.46518805582888373
2830,Chevrolet Beat Diesel LT,1.17,50000.0,Diesel,Manual,1,2012.0,796.0,5.0,-0.5326017903018945
2831,Hyundai Elite i20 2018 Diesel Asta Option,6.4,40000.0,Diesel,Manual,1,2018.0,1462.0,7.0,-0.2675086840659198
2832,Hyundai Xcent 1.1 CRDi Base,4.5,60000.0,Diesel,Manual,1,2015.0,1086.0,5.0,-0.36381401902736377
2833,Hyundai i20 Sportz Option 1.2,3.9,60000.0,Petrol,Manual,3,2015.0,1197.0,5.0,-0.39422623006781976
2834,Tata Tigor 1.2 Revotron XE,3.5,40000.0,Petrol,Manual,1,2018.0,2956.0,5.0,-0.4145010374281237
2835,Maruti 800 Std,1.0,50000.0,Petrol,Manual,2,2012.0,1497.0,5.0,-0.5412185834300236
2836,Maruti XL6 Zeta,10.0,10000.0,Petrol,Manual,1,2021.0,1598.0,5.0,-0.08503541782318397
2837,Hyundai i10 Sportz 1.1L,1.0,80000.0,Petrol,Manual,3,2009.0,1498.0,5.0,-0.5412185834300236
2838,Hyundai i10 Magna,2.0,60000.0,Petrol,Manual,1,2011.0,1197.0,5.0,-0.4905315650292637
2839,Tata Sumo CX,2.0,400000.0,Diesel,Manual,1,2012.0,799.0,5.0,-0.4905315650292637
2840,Honda City i VTEC V,6.5,120000.0,Petrol,Manual,1,2017.0,1498.0,5.0,-0.26243998222584386
2841,Volkswagen Vento Petrol Highline,1.75,90000.0,Petrol,Manual,1,2010.0,999.0,7.0,-0.5032033196294536
2842,Honda Amaze VX i-DTEC,4.95,100000.0,Diesel,Manual,1,2014.0,1498.0,5.0,-0.3410048607470218
2843,Hyundai i10 Magna 1.2 iTech SE,1.5,40000.0,Petrol,Manual,1,2010.0,1248.0,5.0,-0.5158750742296436
2844,Renault KWID RXT,2.5,50000.0,Petrol,Manual,1,2018.0,2523.0,5.0,-0.46518805582888373
2845,Nissan Sunny XL,2.1,100000.0,Petrol,Manual,3,2012.0,796.0,7.0,-0.4854628631891877
2846,Datsun RediGO 1.0 T Option,2.15,5000.0,Petrol,Manual,1,2018.0,1582.0,7.0,-0.4829285122691497
2847,Nissan Sunny XL,2.1,100000.0,Petrol,Manual,3,2012.0,1199.0,5.0,-0.4854628631891877
2848,Maruti SX4 S Cross Alpha DDiS 200 SH,6.7,60000.0,Diesel,Manual,2,2017.0,1373.0,5.0,-0.2523025785456918
2849,Mahindra Bolero ZLX,4.0,50000.0,Diesel,Manual,3,2013.0,1999.0,5.0,-0.38915752822774374
2850,Maruti Alto 800 CNG LXI,2.0,50000.0,Cng,Manual,5,2014.0,1199.0,5.0,-0.4905315650292637
2851,Hyundai Creta 1.6 CRDi SX,7.9,120000.0,Diesel,Manual,1,2016.0,1498.0,7.0,-0.19147815646477986
2852,Tata Tiago 1.2 Revotron XT,3.7,50000.0,Petrol,Manual,1,2018.0,1197.0,5.0,-0.40436363374797174
2853,Maruti Ertiga VXI Limited Edition,9.0,20000.0,Petrol,Manual,1,2020.0,1499.0,5.0,-0.13572243622394392
2854,Mahindra XUV700 AX7 AT,9.59,120000.0,Petrol,Automatic,1,2022.0,2179.0,5.0,-0.10581709536749556
2855,Tata Tiago 1.2 Revotron XZ,3.3,100000.0,Petrol,Manual,1,2018.0,2993.0,5.0,-0.4246384411082757
2856,Honda Amaze VX i-DTEC,3.5,70000.0,Diesel,Manual,2,2013.0,1248.0,5.0,-0.4145010374281237
2857,Maruti Baleno Alpha,5.25,50000.0,Petrol,Manual,2,2022.0,1396.0,5.0,-0.3257987552267938
2858,Ford Fiesta Petrol Titanium Plus,3.0,60000.0,Petrol,Manual,1,2012.0,1399.0,5.0,-0.4398445466285037
2859,Mahindra XUV500 AT W6 2WD,7.0,70000.0,Diesel,Automatic,2,2016.0,1798.0,7.0,-0.23709647302546386
2860,BMW X5 xDrive 30d,13.0,150000.0,Diesel,Automatic,3,2013.0,1498.0,5.0,0.06702563737909593
2861,Maruti Swift Dzire VDI,4.2,60000.0,Diesel,Manual,2,2017.0,814.0,5.0,-0.37902012454759176
2862,Tata Indigo LX TDI BSIII,1.0,40000.0,Diesel,Manual,1,2011.0,1997.0,5.0,-0.5412185834300236
2863,Ford Figo Diesel Titanium,1.3,70000.0,Diesel,Manual,2,2012.0,1399.0,5.0,-0.5260124779097957
2864,Skoda Superb Elegance 1.8 TSI,3.6,80000.0,Petrol,Manual,2,2010.0,1461.0,5.0,-0.40943233558804776
2865,Ford Ecosport 1.5 DV5 MT Titanium,4.25,120000.0,Diesel,Manual,2,2014.0,796.0,5.0,-0.37648577362755375
2866,Hyundai EON Era,1.8,110000.0,Petrol,Manual,1,2013.0,1582.0,5.0,-0.5006689687094157
2867,Mahindra Scorpio 1.99 S10,9.0,80000.0,Diesel,Manual,1,2016.0,1248.0,7.0,-0.13572243622394392
2868,Ford Ikon 1.4 TDCi DuraTorq,1.1,60000.0,Diesel,Manual,2,2009.0,998.0,5.0,-0.5361498815899477
2869,Renault Duster 110PS Diesel RxZ,3.9,72310.0,Diesel,Manual,2,2014.0,1248.0,5.0,-0.39422623006781976
2870,Maruti Alto 800 VXI,4.2,5000.0,Petrol,Manual,1,2022.0,2179.0,5.0,-0.37902012454759176
2871,Hyundai Verna 1.6 SX,4.0,70000.0,Diesel,Manual,3,2013.0,1298.0,5.0,-0.38915752822774374
2872,Maruti Swift Dzire VDI,3.9,90000.0,Diesel,Manual,1,2015.0,998.0,7.0,-0.39422623006781976
2873,Maruti Wagon R VXI Optional,3.5,90000.0,Petrol,Manual,1,2016.0,1298.0,5.0,-0.4145010374281237
2874,Tata Zest Quadrajet 1.3 75PS XE,6.1,60000.0,Diesel,Manual,1,2019.0,1995.0,5.0,-0.2827147895861479
2875,Tata Safari Storme VX 4WD Varicor 400,12.0,18000.0,Diesel,Manual,1,2018.0,2523.0,5.0,0.016338618978335964
2876,Maruti Swift VXI BSIII,1.25,105000.0,Petrol,Manual,3,2010.0,1197.0,5.0,-0.5285468288298336
2877,Maruti Wagon R LXI CNG Optional,2.9,60000.0,Cng,Manual,3,2015.0,998.0,5.0,-0.4449132484685797
2878,Maruti Swift 1.3 ZXI,2.0,100000.0,Petrol,Manual,1,2010.0,998.0,5.0,-0.4905315650292637
2879,BMW 3 Series 320d,4.0,120000.0,Diesel,Automatic,1,2009.0,796.0,5.0,-0.38915752822774374
2880,Mahindra Bolero SLE,3.0,100000.0,Diesel,Manual,1,2010.0,1396.0,5.0,-0.4398445466285037
2881,Maruti Swift Dzire VXI,3.0,60000.0,Petrol,Manual,2,2012.0,1061.0,5.0,-0.4398445466285037
2882,Maruti Wagon R LXI,2.3,70600.0,Petrol,Manual,1,2013.0,1499.0,5.0,-0.47532545950903565
2883,Maruti Wagon R VXI,4.78,25000.0,Petrol,Manual,1,2020.0,1086.0,5.0,-0.349621653875151
2884,Maruti Alto 800 LXI,2.5,30000.0,Petrol,Manual,1,2016.0,1248.0,5.0,-0.46518805582888373
2885,Hyundai i20 Sportz Option 1.4 CRDi,4.2,90000.0,Diesel,Manual,1,2015.0,1582.0,5.0,-0.37902012454759176
2886,Maruti Zen Estilo 1.1 VXI BSIII,1.02,37200.0,Petrol,Manual,1,2007.0,1582.0,5.0,-0.5402048430620084
2887,Ford Ecosport 1.5 Ti VCT MT Ambiente,5.95,90000.0,Petrol,Manual,1,2015.0,1197.0,5.0,-0.2903178423462618
2888,Hyundai Santro Xing GL Plus,1.3,60000.0,Petrol,Manual,2,2011.0,1497.0,5.0,-0.5260124779097957
2889,Maruti SX4 VDI,2.0,146000.0,Diesel,Manual,4,2012.0,1498.0,5.0,-0.4905315650292637
2890,Hyundai Verna 1.6 CRDi EX MT,3.95,80000.0,Diesel,Manual,2,2013.0,796.0,5.0,-0.39169187914778175
2891,Hyundai Verna 1.6 SX,6.0,80000.0,Diesel,Manual,2,2014.0,1197.0,5.0,-0.28778349142622384
2892,Maruti Swift Dzire LXI,6.0,25000.0,Petrol,Manual,1,2018.0,1451.0,5.0,-0.28778349142622384
2893,Honda City S,2.5,60000.0,Petrol,Manual,2,2009.0,1498.0,5.0,-0.46518805582888373
2894,Honda City i DTEC V,4.6,110000.0,Diesel,Manual,2,2014.0,1248.0,5.0,-0.3587453171872878
2895,Maruti Alto 800 VXI,3.0,20000.0,Petrol,Manual,1,2017.0,796.0,5.0,-0.4398445466285037
2896,Maruti Baleno 1.2 Delta,5.38,30000.0,Petrol,Manual,1,2018.0,2143.0,5.0,-0.319209442834695
2897,MG Hector Sharp DCT,16.0,50000.0,Petrol,Automatic,1,2019.0,1248.0,5.0,0.21908669258137584
2898,Nissan Sunny XL,2.75,60000.0,Petrol,Manual,1,2012.0,1396.0,5.0,-0.45251630122869374
2899,Maruti Ritz VDi,3.0,64000.0,Diesel,Manual,2,2011.0,1396.0,7.0,-0.4398445466285037
2900,Maruti Alto 800 LXI,3.8,20000.0,Petrol,Manual,1,2021.0,1498.0,5.0,-0.3992949319078958
2901,Mercedes-Benz C-Class 250 CDI Classic,7.1,70000.0,Diesel,Automatic,2,2011.0,1396.0,7.0,-0.2320277711853879
2902,Maruti Swift Dzire VDI,5.1,34000.0,Diesel,Manual,1,2015.0,2179.0,7.0,-0.3334018079869078
2903,Hyundai Verna 1.4 VTVT,3.5,60000.0,Petrol,Manual,3,2012.0,1199.0,5.0,-0.4145010374281237
2904,Hyundai Verna 1.4 VTVT,3.5,60000.0,Petrol,Manual,3,2012.0,999.0,5.0,-0.4145010374281237
2905,Ford Aspire 1.5 TDCi Trend,4.0,90000.0,Diesel,Manual,1,2017.0,1248.0,5.0,-0.38915752822774374
2906,Hyundai i20 Sportz Option 1.4 CRDi,5.5,70000.0,Diesel,Manual,2,2017.0,1298.0,5.0,-0.3131270006266038
2907,Mahindra XUV500 W6 2WD,4.0,90000.0,Diesel,Manual,3,2013.0,998.0,5.0,-0.38915752822774374
2908,Tata Tiago 1.2 Revotron XZ,3.95,95105.0,Petrol,Manual,1,2019.0,1198.0,5.0,-0.39169187914778175
2909,Renault Triber RXZ EASY-R AMT,6.5,20000.0,Petrol,Automatic,1,2020.0,1451.0,7.0,-0.26243998222584386
2910,Maruti Ertiga SHVS VDI,5.5,100000.0,Diesel,Manual,2,2016.0,796.0,5.0,-0.3131270006266038
2911,Maruti Swift Dzire VXi,1.99,90000.0,Petrol,Manual,4,2009.0,1956.0,5.0,-0.4910384352132713
2912,Maruti Alto K10 2010-2014 VXI,1.65,60000.0,Petrol,Manual,1,2012.0,2477.0,7.0,-0.5082720214695297
2913,Honda Brio V MT,2.6,25000.0,Petrol,Manual,1,2012.0,1956.0,5.0,-0.4601193539888077
2914,MG Hector Sharp DCT,14.5,35000.0,Petrol,Automatic,3,2019.0,814.0,5.0,0.14305616498023588
2915,Maruti Alto LXi,1.0,100000.0,Petrol,Manual,1,2007.0,1248.0,5.0,-0.5412185834300236
2916,Jeep Compass 2.0 Longitude BSIV,13.0,80000.0,Diesel,Manual,1,2018.0,998.0,5.0,0.06702563737909593
2917,Mitsubishi Pajero Sport 4X4,6.5,120000.0,Diesel,Manual,2,2013.0,998.0,4.0,-0.26243998222584386
2918,Tata Harrier XZ BSIV,14.0,90000.0,Diesel,Manual,1,2019.0,1497.0,4.0,0.1177126557798559
2919,Hyundai EON LPG Era Plus,2.6,162000.0,Lpg,Manual,1,2016.0,1248.0,5.0,-0.4601193539888077
2920,Maruti Ertiga ZDI,4.5,120000.0,Diesel,Manual,4,2014.0,3996.0,4.0,-0.36381401902736377
2921,Maruti Wagon R CNG LXI,5.1,60000.0,Cng,Manual,2,2021.0,3996.0,5.0,-0.3334018079869078
2922,Maruti Wagon R LXI CNG,4.9,80000.0,Cng,Manual,1,2019.0,1998.0,5.0,-0.34353921166705975
2923,Honda City S,2.5,120000.0,Petrol,Manual,2,2010.0,1997.0,5.0,-0.46518805582888373
2924,Tata Zest Quadrajet 1.3 XMA,2.9,70000.0,Diesel,Automatic,4,2016.0,1968.0,5.0,-0.4449132484685797
2925,Audi RS7 4.0 TFSI,175.0,7100.0,Petrol,Automatic,1,2021.0,1968.0,5.0,8.27832261830221
2926,Audi RS7 4.0 TFSI,175.0,11500.0,Petrol,Automatic,1,2020.0,1984.0,5.0,8.27832261830221
2927,Audi A4 Technology,41.8,16000.0,Petrol,Automatic,1,2021.0,1998.0,5.0,1.526811767320983
2928,Mahindra Thar LX 4-Str Hard Top,16.8,5500.0,Petrol,Manual,1,2022.0,1999.0,5.0,0.25963630730198384
2929,Audi Q5 30 TDI quattro Premium Plus,23.9,56500.0,Diesel,Automatic,1,2016.0,1395.0,5.0,0.6195141379473795
2930,Audi A4 35 TDI Technology Edition,14.8,45500.0,Diesel,Automatic,1,2014.0,1968.0,5.0,0.1582622705004639
2931,Audi A6 45 TFSI Technology,57.8,16000.0,Petrol,Automatic,0,2021.0,1968.0,5.0,2.3378040617331424
2932,Audi A4 Technology,45.9,12000.0,Petrol,Automatic,1,2021.0,1781.0,5.0,1.7346285427640986
2933,Jaguar XF 2.0 Diesel Prestige,29.8,59000.0,Diesel,Automatic,1,2018.0,1798.0,5.0,0.9185675465118633
2934,Audi A4 30 TFSI Technology,33.8,41000.0,Petrol,Automatic,1,2018.0,1248.0,7.0,1.121315620114903
2935,Audi Q3 35 TDI Quattro Premium,23.9,44600.0,Diesel,Automatic,1,2017.0,1368.0,5.0,0.6195141379473795
2936,Audi Q3 35 TDI Quattro Premium Plus,12.8,38500.0,Diesel,Automatic,2,2013.0,796.0,5.0,0.056888233698943975
2937,Audi A4 1.8 TFSI,14.8,57500.0,Petrol,Automatic,3,2013.0,1493.0,5.0,0.1582622705004639
2938,Audi A6 35 TFSI Matrix,33.8,12000.0,Petrol,Automatic,1,2016.0,1968.0,5.0,1.121315620114903
2939,Maruti Swift VDI BSIV,3.29,84703.0,Diesel,Manual,3,2014.0,1248.0,4.0,-0.4251453112922834
2940,Jeep Compass 1.4 Longitude Plus AT,16.9,78000.0,Petrol,Automatic,1,2018.0,1248.0,5.0,0.26470500914205974
2941,Maruti Alto 800 LXI,2.67,26562.0,Petrol,Manual,1,2017.0,1199.0,5.0,-0.4565712627007545
2942,Mahindra Quanto C2,1.97,93021.0,Diesel,Manual,3,2013.0,1998.0,5.0,-0.49205217558128644
2943,Audi A4 35 TDI Technology,32.8,43900.0,Diesel,Automatic,1,2019.0,1798.0,5.0,1.070628601714143
2944,Maruti Swift VDI BSIV,3.92,107813.0,Diesel,Manual,1,2015.0,1395.0,5.0,-0.39321248969980455
2945,Maruti Swift Dzire VDI,5.37,64299.0,Diesel,Manual,1,2017.0,2354.0,5.0,-0.3197163130187026
2946,Tata Tiago 1.2 Revotron XT,4.02,25424.0,Petrol,Manual,1,2019.0,1248.0,5.0,-0.3881437878597286
2947,BMW 6 Series GT 630i Luxury Line 2018-2021,55.8,20800.0,Petrol,Automatic,1,2019.0,1086.0,5.0,2.2364300249316225
2948,Audi A4 35 TFSi Premium,20.8,32000.0,Petrol,Automatic,1,2016.0,1968.0,5.0,0.4623843809050237
2949,Audi A4 30 TFSI Technology,32.8,27000.0,Petrol,Automatic,2,2018.0,1498.0,5.0,1.070628601714143
2950,Honda Accord 2.4 MT,2.94,80046.0,Petrol,Manual,3,2010.0,1498.0,5.0,-0.44288576773254934
2951,Maruti Swift Dzire VDI,3.72,104724.0,Diesel,Manual,2,2014.0,1582.0,5.0,-0.4033498933799565
2952,Hyundai Santro Xing GL,1.0,91693.0,Petrol,Manual,3,2008.0,998.0,5.0,-0.5412185834300236
2953,Audi A6 35 TDI,19.8,85000.0,Diesel,Automatic,1,2015.0,1086.0,5.0,0.41169736250426375
2954,Ford Freestyle Titanium Diesel BSIV,5.43,84280.0,Diesel,Manual,1,2018.0,1197.0,5.0,-0.31667509191465704
2955,Honda Amaze S i-Dtech,2.57,72947.0,Diesel,Manual,2,2013.0,1248.0,5.0,-0.4616399645408305
2956,Hyundai Creta 1.6 SX Automatic Diesel,14.27,38507.0,Diesel,Automatic,1,2019.0,1198.0,5.0,0.13139815074806108
2957,Maruti Wagon R LXI CNG,3.51,60033.0,Cng,Manual,1,2017.0,998.0,7.0,-0.41399416724411614
2958,Hyundai i10 Magna 1.1L,2.57,35355.0,Petrol,Manual,2,2014.0,1196.0,5.0,-0.4616399645408305
2959,Hyundai Grand i10 Magna,3.73,24027.0,Petrol,Manual,2,2017.0,1591.0,7.0,-0.40284302319594895
2960,Maruti Baleno 1.3 Alpha,5.58,57256.0,Diesel,Manual,1,2017.0,2179.0,5.0,-0.309072039154543
2961,Honda Amaze EX i-Vtech,2.82,62029.0,Petrol,Manual,1,2013.0,1197.0,5.0,-0.4489682099406405
2962,Maruti Wagon R LXI CNG,2.7,97811.0,Cng,Manual,1,2014.0,1498.0,5.0,-0.45505065214873175
2963,Ford Figo Petrol ZXI,1.64,54910.0,Petrol,Manual,1,2011.0,1197.0,5.0,-0.5087788916535373
2964,Hyundai Verna 1.6 VTVT S,5.37,69271.0,Petrol,Manual,1,2016.0,1798.0,5.0,-0.3197163130187026
2965,Mahindra XUV500 W8 FWD,6.43,122619.0,Diesel,Manual,2,2015.0,1199.0,5.0,-0.2659880735138971
2966,Maruti Swift VXI,5.92,23976.0,Petrol,Manual,1,2020.0,1968.0,5.0,-0.29183845289828464
2967,Honda Mobilio V i-DTEC,3.61,159147.0,Diesel,Manual,1,2014.0,1498.0,5.0,-0.4089254654040402
2968,Maruti Swift Dzire VXI,3.3,75384.0,Petrol,Manual,2,2014.0,1197.0,7.0,-0.4246384411082757
2969,Audi A6 35 TFSI Matrix,29.9,61500.0,Petrol,Automatic,1,2017.0,2967.0,5.0,0.9236362483519392
2970,Tata Tigor 1.2 Revotron XE,3.51,39477.0,Petrol,Manual,1,2018.0,1197.0,8.0,-0.41399416724411614
2971,Audi A6 35 TDI,25.8,41000.0,Diesel,Automatic,2,2016.0,2523.0,5.0,0.7158194729088235
2972,Honda City i DTEC SV,5.18,53234.0,Diesel,Manual,2,2015.0,1582.0,5.0,-0.329346846514847
2973,Maruti Swift Dzire AMT ZXI Plus,6.04,67261.0,Petrol,Automatic,2,2018.0,2494.0,5.0,-0.2857560106901934
2974,Audi A6 3.0 TDI Quattro Premium Plus,13.8,71000.0,Diesel,Automatic,3,2014.0,998.0,5.0,0.10757525209970394
2975,Maruti Baleno Delta,6.53,8201.0,Petrol,Manual,1,2020.0,1591.0,5.0,-0.260919371673821
2976,Mahindra Bolero SLE BSIII,4.73,98105.0,Diesel,Manual,1,2015.0,1197.0,5.0,-0.35215600479518894
2977,Hyundai Verna 1.6 SX CRDI (O) AT,4.63,93147.0,Diesel,Automatic,1,2014.0,1248.0,7.0,-0.357224706635265
2978,Toyota Innova 2.5 GX (Diesel) 8 Seater,5.57,139257.0,Diesel,Manual,1,2012.0,1582.0,7.0,-0.3095789093385506
2979,Maruti Alto K10 2010-2014 VXI,1.34,140511.0,Petrol,Manual,1,2011.0,1086.0,7.0,-0.5239849971737652
2980,Hyundai Verna 1.6 EX VTVT,4.49,68266.0,Petrol,Manual,1,2014.0,2982.0,5.0,-0.36432088921137135
2981,Hyundai i20 1.2 Magna,2.09,80283.0,Petrol,Manual,2,2011.0,1493.0,7.0,-0.4859697333731953
2982,Maruti Swift VDI BSIV,4.59,55133.0,Diesel,Manual,1,2016.0,1196.0,7.0,-0.3592521873712954
2983,Hyundai Elantra CRDi SX,5.83,58437.0,Diesel,Manual,2,2014.0,998.0,5.0,-0.296400284554353
2984,Hyundai Santro Xing GL,1.69,117816.0,Petrol,Manual,1,2013.0,2494.0,7.0,-0.5062445407334993
2985,Toyota Fortuner 4x2 Manual,11.8,212661.0,Diesel,Manual,2,2013.0,1373.0,5.0,0.006201215298184008
2986,Mahindra Bolero Power Plus SLE,5.22,67918.0,Diesel,Manual,1,2016.0,1399.0,5.0,-0.3273193657788166
2987,Maruti Eeco 7 Seater STD 2020-2022,4.68,18636.0,Petrol,Manual,1,2022.0,2755.0,5.0,-0.354690355715227
2988,Maruti Alto K10 LXI,2.01,111556.0,Petrol,Manual,2,2015.0,1197.0,5.0,-0.4900246948452561
2989,Toyota Innova 2.5 G (Diesel) 7 Seater BS IV,7.93,141834.0,Diesel,Manual,1,2015.0,1197.0,5.0,-0.1899575459127571
2990,Maruti Ertiga VXI,4.11,24920.0,Petrol,Manual,2,2014.0,1197.0,5.0,-0.38358195620366015
2991,Ford Figo Diesel EXI,1.25,115042.0,Diesel,Manual,2,2011.0,1462.0,5.0,-0.5285468288298336
2992,Toyota Innova Crysta 2.8 ZX AT BSIV,17.61,57189.0,Diesel,Automatic,2,2018.0,1197.0,5.0,0.30069279220659934
2993,Hyundai i20 Asta 1.2,5.65,10188.0,Petrol,Manual,1,2016.0,2143.0,5.0,-0.3055239478664898
2994,Hyundai i10 Sportz 1.2,1.3,55892.0,Petrol,Manual,4,2008.0,998.0,5.0,-0.5260124779097957
2995,Hyundai i20 Sportz Plus BSIV,6.64,38285.0,Petrol,Manual,1,2019.0,1086.0,5.0,-0.25534379964973747
2996,Toyota Urban cruiser Premium,9.28,26523.0,Petrol,Manual,1,2021.0,998.0,5.0,-0.12153007107173118
2997,Hyundai i20 Sportz Plus BSIV,6.64,35986.0,Petrol,Manual,1,2019.0,1461.0,5.0,-0.25534379964973747
2998,Mercedes-Benz CLA 200 D Sport Edition,19.29,51609.0,Diesel,Automatic,1,2016.0,1248.0,4.0,0.3858469831198761
2999,Maruti Wagon R VXI Opt,4.13,42561.0,Petrol,Manual,1,2019.0,1248.0,5.0,-0.382568215835645
3000,Hyundai Santro Xing GLS,1.05,30778.0,Petrol,Manual,1,2008.0,1086.0,5.0,-0.5386842325099856
3001,Maruti Wagon R LXI CNG,3.35,30819.0,Cng,Manual,2,2017.0,796.0,5.0,-0.42210409018823775
3002,Nissan Micra Diesel XV,1.39,77464.0,Diesel,Manual,3,2012.0,1498.0,5.0,-0.5214506462537273
3003,Maruti Vitara Brezza VDi,5.42,55142.0,Diesel,Manual,1,2016.0,1493.0,5.0,-0.3171819620986646
3004,Maruti Swift Dzire ZDI,4.79,64705.0,Diesel,Manual,2,2015.0,1399.0,5.0,-0.3491147836911434
3005,Hyundai i10 Era 1.1,1.3,83013.0,Petrol,Manual,4,2009.0,1248.0,5.0,-0.5260124779097957
3006,Maruti 800 AC BSIII,1.0,91817.0,Petrol,Manual,4,2009.0,1968.0,5.0,-0.5412185834300236
3007,Honda Amaze VX i DTEC,5.61,76012.0,Diesel,Manual,1,2018.0,814.0,7.0,-0.3075514286025202
3008,Hyundai Creta SX Opt Diesel AT,17.73,20507.0,Diesel,Automatic,1,2020.0,1199.0,7.0,0.30677523441469057
3009,Ford Fiesta 1.4 ZXi TDCi ABS,1.74,118039.0,Diesel,Manual,1,2009.0,1497.0,5.0,-0.5037101898134613
3010,Tata Zest Quadrajet 1.3 XMS,2.8,169306.0,Diesel,Manual,1,2014.0,1196.0,5.0,-0.4499819503086557
3011,Audi A6 2.0 TDI Premium Plus,16.9,71000.0,Diesel,Automatic,1,2014.0,1493.0,5.0,0.26470500914205974
3012,Hyundai EON D Lite Plus,2.16,51841.0,Petrol,Manual,2,2016.0,998.0,5.0,-0.4824216420851421
3013,Tata Tigor 1.2 Revotron XZ Option,4.14,10098.0,Petrol,Manual,1,2017.0,1399.0,5.0,-0.38206134565163735
3014,Honda City i VTEC V,4.97,58328.0,Petrol,Manual,3,2015.0,1461.0,5.0,-0.3399911203790066
3015,Maruti Eeco 7 Seater Standard BSIV,3.09,94128.0,Petrol,Manual,1,2018.0,998.0,5.0,-0.4352827149724353
3016,Mahindra TUV 300 T6,5.16,38979.0,Diesel,Manual,1,2017.0,796.0,5.0,-0.3303605868828622
3017,Maruti Wagon R LXI CNG,3.24,54087.0,Cng,Manual,1,2016.0,1197.0,5.0,-0.42767966221232134
3018,Ford Figo Diesel ZXI,1.26,71969.0,Diesel,Manual,1,2010.0,1591.0,5.0,-0.5280399586458261
3019,Renault Duster 85PS Diesel RxE,6.02,59609.0,Diesel,Manual,1,2018.0,1197.0,7.0,-0.2867697510582086
3020,Maruti Wagon R LXI CNG,2.87,94509.0,Cng,Manual,1,2015.0,1197.0,5.0,-0.44643385902060245
3021,Maruti Alto 800 LXI,2.64,52254.0,Petrol,Manual,1,2018.0,1198.0,5.0,-0.4580918732527773
3022,Maruti Swift Dzire Tour 1.2 S STD,6.0,25000.0,Petrol,Manual,1,2018.0,2694.0,5.0,-0.28778349142622384
3023,Hyundai Verna VTVT 1.6 SX Option,9.07,36006.0,Petrol,Manual,1,2018.0,2967.0,7.0,-0.13217434493589073
3024,Hyundai i20 Asta,1.91,94264.0,Petrol,Manual,2,2010.0,1086.0,5.0,-0.4950933966853321
3025,Maruti Baleno Sigma,6.08,14976.0,Petrol,Manual,1,2022.0,1197.0,5.0,-0.28372852995416303
3026,Datsun GO T BSIV,2.21,163605.0,Petrol,Manual,1,2017.0,2967.0,5.0,-0.47988729116510404
3027,Toyota Fortuner 2.7 2WD AT,31.0,44000.0,Petrol,Automatic,2,2019.0,1198.0,7.0,0.9793919685927753
3028,Audi Q5 3.0 TDI Quattro,9.95,68000.0,Diesel,Automatic,3,2011.0,1950.0,5.0,-0.087569768743222
3029,Hyundai i10 Magna 1.1L,2.25,38000.0,Petrol,Manual,1,2011.0,1248.0,5.0,-0.4778598104290737
3030,Maruti Swift Dzire VXI 1.2 BS IV,6.5,65000.0,Petrol,Manual,1,2019.0,2179.0,5.0,-0.26243998222584386
3031,Audi Q7 45 TDI Quattro Premium Plus,18.75,43000.0,Diesel,Automatic,2,2014.0,1950.0,5.0,0.35847599318346574
3032,Honda Amaze E i-Vtech,3.6,80000.0,Petrol,Manual,3,2015.0,1950.0,5.0,-0.40943233558804776
3033,Mercedes-Benz C-Class Progressive C 220d,39.0,24000.0,Diesel,Automatic,2,2020.0,1991.0,5.0,1.384888115798855
3034,Maruti Baleno 1.3 Delta,6.0,90000.0,Diesel,Manual,1,2018.0,1997.0,5.0,-0.28778349142622384
3035,Mahindra Scorpio S8 7 Seater,10.0,25000.0,Diesel,Manual,1,2016.0,4367.0,7.0,-0.08503541782318397
3036,Mercedes-Benz GLC 220d 4MATIC,56.5,24000.0,Diesel,Automatic,1,2020.0,1998.0,5.0,2.2719109378121543
